step_id,agent_id,email_id,source,actual_class,workday_hour,time_of_day,suspicion_threshold,max_cues_processed,age,education_level,job_complexity,cues_extracted,decision,suspicion_counter,cues_scanned,cues_perceived,total_fatigue,final_jp,fpl
14978,agent_011,229,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14979,agent_011,230,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14980,agent_011,231,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,3,clicked,3,3,"['urgency', 'suspicious_link', 'personal_info']",3.986,2.134,0.174
14981,agent_011,232,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14982,agent_011,233,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14983,agent_011,234,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,1,2,['urgency'],3.986,2.134,0.174
14984,agent_011,235,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,1,2,['urgency'],3.986,2.134,0.174
14985,agent_011,236,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14986,agent_011,237,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,3,clicked,3,3,"['threats', 'urgency', 'personal_info']",3.986,2.134,0.174
14987,agent_011,238,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,1,2,['urgency'],3.986,2.134,0.174
14988,agent_011,239,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14989,agent_011,240,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['personal_info', 'urgency']",3.986,2.134,0.174
14990,agent_011,241,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,1,2,['urgency'],3.986,2.134,0.174
14991,agent_011,242,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['personal_info', 'urgency']",3.986,2.134,0.174
14992,agent_011,243,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,3,clicked,2,3,"['threats', 'personal_info']",3.986,2.134,0.174
14993,agent_011,244,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['personal_info', 'urgency']",3.986,2.134,0.174
14994,agent_011,245,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['personal_info', 'urgency']",3.986,2.134,0.174
14995,agent_011,246,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14996,agent_011,247,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,0,2,[],3.986,2.134,0.174
14997,agent_011,248,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,2,2,"['urgency', 'personal_info']",3.986,2.134,0.174
14998,agent_011,249,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,2,clicked,1,2,['personal_info'],3.986,2.134,0.174
14999,agent_011,250,hybrid_vtriad,1,16.0,4pm,5,10,59.3,4.7,2.8,3,clicked,3,3,"['threats', 'personal_info', 'urgency']",3.986,2.134,0.174
15000,agent_012,1,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15001,agent_012,2,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15002,agent_012,3,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15003,agent_012,4,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['too_good_true'],4.958,0.982,0.373
15004,agent_012,5,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15005,agent_012,6,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['spelling_grammar'],4.958,0.982,0.373
15006,agent_012,7,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15007,agent_012,8,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15008,agent_012,9,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15009,agent_012,10,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15010,agent_012,11,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15011,agent_012,12,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15012,agent_012,13,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15013,agent_012,14,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15014,agent_012,15,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['too_good_true'],4.958,0.982,0.373
15015,agent_012,16,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15016,agent_012,17,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['emotional_appeal'],4.958,0.982,0.373
15017,agent_012,18,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15018,agent_012,19,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15019,agent_012,20,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_sender'],4.958,0.982,0.373
15020,agent_012,21,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15021,agent_012,22,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15022,agent_012,23,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15023,agent_012,24,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15024,agent_012,25,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15025,agent_012,26,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15026,agent_012,27,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15027,agent_012,28,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15028,agent_012,29,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15029,agent_012,30,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15030,agent_012,31,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15031,agent_012,32,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15032,agent_012,33,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15033,agent_012,34,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15034,agent_012,35,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15035,agent_012,36,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15036,agent_012,37,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15037,agent_012,38,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15038,agent_012,39,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15039,agent_012,40,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15040,agent_012,41,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15041,agent_012,42,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15042,agent_012,43,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15043,agent_012,44,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15044,agent_012,45,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15045,agent_012,46,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15046,agent_012,47,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['spelling_grammar'],4.958,0.982,0.373
15047,agent_012,48,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15048,agent_012,49,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15049,agent_012,50,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15050,agent_012,51,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15051,agent_012,52,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15052,agent_012,53,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15053,agent_012,54,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15054,agent_012,55,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15055,agent_012,56,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15056,agent_012,57,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15057,agent_012,58,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15058,agent_012,59,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15059,agent_012,60,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15060,agent_012,61,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15061,agent_012,62,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15062,agent_012,63,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15063,agent_012,64,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15064,agent_012,65,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15065,agent_012,66,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15066,agent_012,67,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15067,agent_012,68,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['emotional_appeal'],4.958,0.982,0.373
15068,agent_012,69,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15069,agent_012,70,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['urgency', 'too_good_true']",4.958,0.982,0.373
15070,agent_012,71,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15071,agent_012,72,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15072,agent_012,73,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15073,agent_012,74,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15074,agent_012,75,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15075,agent_012,76,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15076,agent_012,77,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15077,agent_012,78,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15078,agent_012,79,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15079,agent_012,80,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15080,agent_012,81,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15081,agent_012,82,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15082,agent_012,83,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15083,agent_012,84,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15084,agent_012,85,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15085,agent_012,86,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15086,agent_012,87,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15087,agent_012,88,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15088,agent_012,89,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15089,agent_012,90,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15090,agent_012,91,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15091,agent_012,92,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15092,agent_012,93,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15093,agent_012,94,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15094,agent_012,95,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15095,agent_012,96,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['spelling_grammar'],4.958,0.982,0.373
15096,agent_012,97,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15097,agent_012,98,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15098,agent_012,99,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15099,agent_012,100,spamassassin_ham,0,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15100,agent_012,101,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,5,clicked,3,5,"['suspicious_sender', 'generic_greeting', 'suspicious_link']",4.958,0.982,0.373
15101,agent_012,102,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15102,agent_012,103,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15103,agent_012,104,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15104,agent_012,105,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,0,2,[],4.958,0.982,0.373
15105,agent_012,106,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['urgency'],4.958,0.982,0.373
15106,agent_012,107,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15107,agent_012,108,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15108,agent_012,109,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15109,agent_012,110,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15110,agent_012,111,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15111,agent_012,112,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15112,agent_012,113,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15113,agent_012,114,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15114,agent_012,115,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15115,agent_012,116,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15116,agent_012,117,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15117,agent_012,118,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.958,0.982,0.373
15118,agent_012,119,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15119,agent_012,120,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15120,agent_012,121,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.958,0.982,0.373
15121,agent_012,122,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15122,agent_012,123,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15123,agent_012,124,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,0,2,[],4.958,0.982,0.373
15124,agent_012,125,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15125,agent_012,126,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15126,agent_012,127,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15127,agent_012,128,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15128,agent_012,129,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15129,agent_012,130,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.958,0.982,0.373
15130,agent_012,131,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15131,agent_012,132,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15132,agent_012,133,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['urgency'],4.958,0.982,0.373
15133,agent_012,134,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15134,agent_012,135,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15135,agent_012,136,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['spelling_grammar'],4.958,0.982,0.373
15136,agent_012,137,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15137,agent_012,138,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15138,agent_012,139,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15139,agent_012,140,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15140,agent_012,141,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15141,agent_012,142,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15142,agent_012,143,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15143,agent_012,144,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.958,0.982,0.373
15144,agent_012,145,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15145,agent_012,146,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15146,agent_012,147,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,2,2,"['spelling_grammar', 'urgency']",4.958,0.982,0.373
15147,agent_012,148,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,2,clicked,1,2,['urgency'],4.958,0.982,0.373
15148,agent_012,149,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15149,agent_012,150,phishbowl,1,8.0,8am,4,8,26.3,3.1,3.1,3,clicked,3,3,"['urgency', 'generic_greeting', 'spelling_grammar']",4.958,0.982,0.373
15150,agent_012,151,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15151,agent_012,152,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15152,agent_012,153,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15153,agent_012,154,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15154,agent_012,155,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15155,agent_012,156,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15156,agent_012,157,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['personal_info'],4.958,0.982,0.373
15157,agent_012,158,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15158,agent_012,159,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15159,agent_012,160,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15160,agent_012,161,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['personal_info'],4.958,0.982,0.373
15161,agent_012,162,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15162,agent_012,163,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15163,agent_012,164,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15164,agent_012,165,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15165,agent_012,166,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15166,agent_012,167,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['personal_info'],4.958,0.982,0.373
15167,agent_012,168,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15168,agent_012,169,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15169,agent_012,170,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,1,1,['suspicious_link'],4.958,0.982,0.373
15170,agent_012,171,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,1,clicked,0,1,[],4.958,0.982,0.373
15171,agent_012,172,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15172,agent_012,173,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15173,agent_012,174,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15174,agent_012,175,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
15175,agent_012,176,plain_llm,1,8.0,8am,4,8,26.3,3.1,3.1,0,clicked,0,0,[],4.958,0.982,0.373
